y,hand1-x0,hand1-x1,hand1-x2,hand1-x3,hand1-x4,hand1-x5,hand1-x6,hand1-x7,hand1-x8,hand1-x9,hand1-x10,hand1-x11,hand1-x12,hand1-x13,hand1-x14,hand1-x15,hand1-x16,hand1-x17,hand1-x18,hand1-x19,hand1-x20,hand1-y0,hand1-y1,hand1-y2,hand1-y3,hand1-y4,hand1-y5,hand1-y6,hand1-y7,hand1-y8,hand1-y9,hand1-y10,hand1-y11,hand1-y12,hand1-y13,hand1-y14,hand1-y15,hand1-y16,hand1-y17,hand1-y18,hand1-y19,hand1-y20,hand2-x0,hand2-x1,hand2-x2,hand2-x3,hand2-x4,hand2-x5,hand2-x6,hand2-x7,hand2-x8,hand2-x9,hand2-x10,hand2-x11,hand2-x12,hand2-x13,hand2-x14,hand2-x15,hand2-x16,hand2-x17,hand2-x18,hand2-x19,hand2-x20,hand2-y0,hand2-y1,hand2-y2,hand2-y3,hand2-y4,hand2-y5,hand2-y6,hand2-y7,hand2-y8,hand2-y9,hand2-y10,hand2-y11,hand2-y12,hand2-y13,hand2-y14,hand2-y15,hand2-y16,hand2-y17,hand2-y18,hand2-y19,hand2-y20,handdistance-0,handdistance-1,handdistance-2,handdistance-3,handdistance-4,handdistance-5,handdistance-6,handdistance-7,handdistance-8,handdistance-9,handdistance-10,handdistance-11,handdistance-12,handdistance-13,handdistance-14,handdistance-15,handdistance-16,handdistance-17,handdistance-18,handdistance-19,handdistance-20
Rat,0,-0.053479165,-0.090642661,-0.124147296,-0.154497862,-0.098732919,-0.174407393,-0.203220189,-0.204253212,-0.097510457,-0.201858073,-0.213438451,-0.199110895,-0.098594546,-0.199056566,-0.203580901,-0.187482357,-0.10153538,-0.178631365,-0.193349659,-0.190549552,0,-0.060094535,-0.11737448,-0.151436985,-0.173584968,-0.182706118,-0.23472929,-0.196817935,-0.149930835,-0.17091158,-0.15609175,-0.092971414,-0.061546624,-0.140658349,-0.115299046,-0.057655871,-0.028449297,-0.099829108,-0.080818206,-0.04588294,-0.023694992,0,0.072187126,0.131152958,0.16568768,0.144458503,0.099046081,0.129683256,0.156778485,0.171742529,0.065479189,0.097816139,0.12521264,0.140074164,0.033744782,0.084642142,0.11011523,0.119293422,0.010110334,0.073696643,0.099612266,0.110105634,0,-0.025632381,-0.076319039,-0.123127103,-0.14911145,-0.199175417,-0.242497802,-0.245302379,-0.24088186,-0.209359229,-0.278235495,-0.286619246,-0.288439989,-0.202315092,-0.252586722,-0.198249102,-0.146504998,-0.177904904,-0.170353532,-0.126637995,-0.086417794,0,0.130306011,0.225563396,0.29121429,0.299956432,0.198463525,0.304189863,0.363248931,0.386839612,0.16746297,0.323610458,0.390107734,0.408077325,0.145997438,0.315171164,0.343761137,0.328707358,0.136237276,0.267742411,0.30388825,0.307128134
Rat,0,-0.039634228,-0.079439461,-0.118937671,-0.153410435,-0.091150224,-0.163050413,-0.189074218,-0.186382294,-0.090681851,-0.188077688,-0.193682432,-0.174294829,-0.09234345,-0.185253114,-0.189159751,-0.171679944,-0.094896048,-0.167328686,-0.177194715,-0.168716788,0,-0.070684493,-0.121252,-0.147692382,-0.156448722,-0.170247376,-0.21840024,-0.181617856,-0.141715735,-0.148731172,-0.135061383,-0.080762386,-0.060338616,-0.110342503,-0.084971964,-0.037734389,-0.020577967,-0.065053582,-0.048211157,-0.020794988,-0.00844717,0,0.064087301,0.114788502,0.147831708,0.145276159,0.077770412,0.108961731,0.13735351,0.151034862,0.047928929,0.08774972,0.118144691,0.128522009,0.02110976,0.075359434,0.102597982,0.110132873,0.003425568,0.066038579,0.092929602,0.103613168,0,-0.028919339,-0.076655567,-0.112733364,-0.13736558,-0.196930051,-0.235158682,-0.21647191,-0.194257438,-0.202813029,-0.253775835,-0.226644635,-0.194113731,-0.194709241,-0.235824823,-0.185733974,-0.136938095,-0.169546843,-0.153866529,-0.111370087,-0.072314858,0,0.111814506,0.199282071,0.269050246,0.299295586,0.171015047,0.272527892,0.328283211,0.34148348,0.148787754,0.30028966,0.344264121,0.331049571,0.141383794,0.301123704,0.327148975,0.304890379,0.143478158,0.256170525,0.284905238,0.279718942
Rat,0,-0.039171934,-0.075352639,-0.114054859,-0.148756951,-0.092444837,-0.165128857,-0.190307021,-0.187715113,-0.093398899,-0.189651668,-0.196598232,-0.180875361,-0.093597919,-0.184312642,-0.186619759,-0.170623809,-0.093555033,-0.165439457,-0.179604679,-0.177473813,0,-0.059047103,-0.102369487,-0.120471358,-0.125453115,-0.14969933,-0.191557765,-0.158070028,-0.116013825,-0.132111907,-0.10816139,-0.053526938,-0.027455866,-0.098438501,-0.065612495,-0.017643094,0.004347265,-0.05701524,-0.037489593,-0.009241462,0.008166075,0,0.061792105,0.115889281,0.138802737,0.107277662,0.086491793,0.102040946,0.118410558,0.132844657,0.048974812,0.060024679,0.077908933,0.092590958,0.013545722,0.050771177,0.071951538,0.081934065,-0.01562199,0.033598363,0.054614007,0.06473127,0,-0.031809449,-0.093577743,-0.15133512,-0.17424351,-0.228524625,-0.298160672,-0.313376188,-0.311915159,-0.231096387,-0.319942653,-0.329428196,-0.325888693,-0.218644917,-0.27693671,-0.213896692,-0.155091226,-0.190408111,-0.196550786,-0.149002135,-0.107347667,0,0.104573549,0.1914439,0.254734245,0.260641949,0.195529396,0.287652366,0.345581462,0.375680581,0.173401848,0.3273982,0.389198777,0.404778927,0.161025905,0.316104928,0.324614526,0.298673922,0.154490185,0.2547872,0.27274794,0.268340692
Rat,0,-0.033612639,-0.07031244,-0.109428167,-0.144625843,-0.088157564,-0.154051185,-0.181434989,-0.181744605,-0.090055883,-0.185363233,-0.189415842,-0.171445072,-0.092192054,-0.183239698,-0.182325691,-0.16298601,-0.093830794,-0.167307138,-0.17947787,-0.173345298,0,-0.063172579,-0.110727549,-0.129684031,-0.134220481,-0.157219321,-0.205902994,-0.174634039,-0.133149743,-0.138670444,-0.118556201,-0.062363386,-0.037367225,-0.103618264,-0.072125256,-0.019229472,0.003550887,-0.06215173,-0.044734538,-0.012696326,0.006920099,0,0.066217512,0.11964345,0.144684523,0.117158175,0.084837258,0.099446893,0.11831668,0.13278231,0.049735039,0.059500635,0.079106271,0.092959732,0.016785502,0.052540153,0.075932533,0.086735398,-0.010050192,0.040492237,0.06349811,0.074292094,0,-0.034183145,-0.09571898,-0.154383063,-0.180303216,-0.215543151,-0.287888944,-0.298801243,-0.29412663,-0.218349218,-0.314522266,-0.321010947,-0.310967922,-0.208241761,-0.279765666,-0.222324967,-0.162344217,-0.183207154,-0.195857942,-0.15135777,-0.107848644,0,0.103954058,0.190547887,0.255310207,0.265809123,0.182561983,0.266426296,0.324451164,0.353328089,0.160904347,0.313625593,0.37283064,0.380482906,0.151070129,0.31417619,0.328549982,0.299803214,0.147219581,0.256941362,0.279757615,0.272939814
Rat,0,-0.058012515,-0.094805479,-0.120350212,-0.146319538,-0.086640596,-0.137039602,-0.172379285,-0.182066619,-0.081497371,-0.170663804,-0.188317597,-0.178594112,-0.079150617,-0.166675091,-0.182486802,-0.174190015,-0.079128921,-0.14822495,-0.167778105,-0.166609675,0,-0.011318326,-0.056742191,-0.089140534,-0.109754592,-0.157306015,-0.21046555,-0.192540616,-0.157310843,-0.14604646,-0.136071473,-0.082632244,-0.053823352,-0.117303848,-0.100684226,-0.050848126,-0.024060011,-0.080224544,-0.066228867,-0.033664942,-0.012397945,0,0.065473408,0.11606738,0.136771768,0.117048591,0.073880106,0.095283061,0.119378656,0.141828686,0.036920011,0.05081746,0.074539334,0.096472919,-0.00047186,0.038207144,0.066896766,0.082338303,-0.033661157,0.02011165,0.04968679,0.063253194,0,-0.038904905,-0.101589322,-0.158095241,-0.18987143,-0.224413931,-0.304159999,-0.344108701,-0.367084771,-0.228181899,-0.329989731,-0.375939965,-0.404432863,-0.215387344,-0.289957404,-0.244798779,-0.19197619,-0.185542524,-0.216149151,-0.177090466,-0.131146848,0,0.126529809,0.215589025,0.266207559,0.275284361,0.173983816,0.25050443,0.328778924,0.385892822,0.144114214,0.294377718,0.393856808,0.445633146,0.125740682,0.278928425,0.315925656,0.306598469,0.114713532,0.225418062,0.260503092,0.258724256
Rat,0,-0.075544,-0.115462601,-0.14069885,-0.161527038,-0.097668648,-0.147159815,-0.179961503,-0.184482992,-0.080794632,-0.175313592,-0.187029004,-0.168536305,-0.06829685,-0.162344754,-0.167269111,-0.147821486,-0.060072005,-0.133130908,-0.146035731,-0.136154115,0,-0.043093204,-0.105430931,-0.152726889,-0.185620457,-0.205304563,-0.280910939,-0.251136929,-0.20369038,-0.193636835,-0.180717647,-0.116318882,-0.088659972,-0.161213934,-0.132482678,-0.078015864,-0.057539284,-0.119986564,-0.096771866,-0.059995115,-0.041884661,0,0.060478568,0.106666863,0.136596978,0.13786155,0.044882894,0.083187103,0.108908594,0.112167835,0.017720222,0.07021445,0.099442184,0.105888665,-0.003306925,0.059470892,0.090396643,0.100424528,-0.015196264,0.056674957,0.091017544,0.108315289,0,-0.031157017,-0.086650848,-0.126380503,-0.159148276,-0.221135974,-0.246822357,-0.193014264,-0.144122124,-0.228158712,-0.256172836,-0.195326507,-0.143484712,-0.219617248,-0.251077235,-0.190563738,-0.137473643,-0.193476498,-0.182801127,-0.139890015,-0.104034424,0,0.136545273,0.222921938,0.278544625,0.300556655,0.143427945,0.232855608,0.294659425,0.302572455,0.104388393,0.256860867,0.29716653,0.279847845,0.087376411,0.251529023,0.281173727,0.260797978,0.086108086,0.208392179,0.250154853,0.252245679
Rat,0,-0.083915412,-0.130194962,-0.158498287,-0.18223232,-0.102775455,-0.140375137,-0.175623059,-0.186434984,-0.079085112,-0.16752106,-0.187653661,-0.177216649,-0.060429156,-0.151510239,-0.162972689,-0.149183869,-0.047562301,-0.117569387,-0.134946644,-0.129041731,0,-0.042456746,-0.104933321,-0.154875785,-0.191162884,-0.216592312,-0.29371801,-0.266693652,-0.216778398,-0.204145998,-0.196681499,-0.128984451,-0.089582622,-0.169144869,-0.142980397,-0.084112465,-0.053201377,-0.124294519,-0.099971503,-0.063124359,-0.040162385,0,0.06941247,0.109879851,0.139253914,0.161794841,0.037796736,0.088005483,0.118684888,0.125119984,0.018104613,0.088867188,0.121068001,0.129765213,0.009262025,0.090419412,0.122079909,0.132864416,0.011590302,0.090744674,0.122062385,0.138181508,0,-0.03541708,-0.083830655,-0.117605329,-0.150921583,-0.221015871,-0.245096266,-0.188786924,-0.134074628,-0.229061663,-0.251513124,-0.193277478,-0.142488897,-0.216626167,-0.23856622,-0.178518295,-0.126415133,-0.186602294,-0.169265449,-0.126853406,-0.091379344,0,0.153489402,0.241000495,0.300075758,0.346372704,0.140641774,0.233498997,0.304444783,0.322345175,0.100332611,0.262185889,0.315345299,0.311507524,0.084328728,0.260128056,0.300278944,0.29139576,0.08591443,0.219536783,0.264792433,0.272087185
Rat,0,-0.085912585,-0.131100297,-0.158711612,-0.179263651,-0.096312463,-0.123760879,-0.159266174,-0.172391117,-0.071078956,-0.159092546,-0.18004334,-0.169391453,-0.052630186,-0.143235981,-0.156718671,-0.144076288,-0.041677058,-0.111854672,-0.131084919,-0.126496971,0,-0.044793904,-0.108263612,-0.158729821,-0.195959717,-0.225559413,-0.309364021,-0.28519097,-0.233370036,-0.210599542,-0.204280317,-0.13212657,-0.088808358,-0.172885299,-0.145319104,-0.08454901,-0.050371349,-0.125570595,-0.10278511,-0.066417336,-0.042009771,0,0.082426786,0.121589243,0.153210819,0.178110123,0.053658545,0.06329155,0.075525939,0.078142226,0.035071194,0.080525041,0.110124886,0.121717274,0.027769387,0.10511744,0.135493398,0.145104289,0.032322824,0.11342895,0.141890347,0.153944314,0,-0.037422717,-0.0828529,-0.115579665,-0.143573105,-0.23001194,-0.293888628,-0.321993053,-0.3387959,-0.230937541,-0.279297829,-0.253491163,-0.222215414,-0.214562833,-0.226862907,-0.17128247,-0.119668722,-0.183396637,-0.155298591,-0.112956226,-0.074520171,0,0.168500678,0.25396399,0.314892901,0.361192984,0.15003709,0.187691499,0.237658852,0.271811642,0.108080935,0.25108607,0.314526571,0.320221383,0.09055997,0.261397808,0.304812379,0.297367671,0.093913969,0.231323099,0.276914001,0.282319394
Rat,0,-0.090578973,-0.136409461,-0.162496209,-0.178876877,-0.096411526,-0.126327038,-0.161219776,-0.171992898,-0.071394145,-0.16188854,-0.181843996,-0.170296371,-0.054387689,-0.146852851,-0.160206437,-0.147274137,-0.045945048,-0.119363368,-0.136669397,-0.130225539,0,-0.0395661,-0.100367486,-0.14927119,-0.184234917,-0.215997875,-0.292940021,-0.271363825,-0.222577214,-0.198014826,-0.181551576,-0.112523139,-0.073757768,-0.157060802,-0.124560535,-0.068808794,-0.039182901,-0.107141018,-0.08480221,-0.050621688,-0.029073238,0,0.071644604,0.113155425,0.147404313,0.172090709,0.050231516,0.105920434,0.132557929,0.135881364,0.032637179,0.106339693,0.131157458,0.135916114,0.024712026,0.105363846,0.131813228,0.14057529,0.025888801,0.099843919,0.126762092,0.140539527,0,-0.036454916,-0.075778782,-0.103694141,-0.135805547,-0.20923084,-0.220448971,-0.164745629,-0.11272049,-0.218258739,-0.22522223,-0.160385549,-0.110150576,-0.206345797,-0.219164193,-0.161492348,-0.113144934,-0.176552296,-0.150877237,-0.106563687,-0.072036207,0,0.162253408,0.250773278,0.3132341,0.35429317,0.146799096,0.243297843,0.312526446,0.326886924,0.105982699,0.271760025,0.316639733,0.308367512,0.093197508,0.269375415,0.306375139,0.297199722,0.099890076,0.228949217,0.26930588,0.274152399
Rat,0,-0.085643828,-0.13113606,-0.160269916,-0.179215252,-0.090806246,-0.126562893,-0.160642207,-0.170898139,-0.069569588,-0.166681349,-0.18587327,-0.175094366,-0.057240605,-0.154038548,-0.16783452,-0.156989992,-0.053682446,-0.128375649,-0.146942973,-0.144453704,0,-0.043897331,-0.103188336,-0.151890576,-0.187548101,-0.207140744,-0.280985147,-0.262741417,-0.217904627,-0.186537266,-0.174206316,-0.106720984,-0.06538415,-0.143840671,-0.120911002,-0.066674531,-0.033062458,-0.091144919,-0.076639891,-0.045354307,-0.022247851,0,0.067216516,0.10784018,0.141807258,0.169514298,0.05409801,0.109702289,0.133376062,0.132968128,0.037170947,0.111010194,0.134010315,0.134178519,0.028459907,0.107395649,0.131742716,0.135636926,0.027538002,0.097296238,0.121208787,0.130415916,0,-0.028891027,-0.063809931,-0.087382019,-0.110265315,-0.197697997,-0.204918325,-0.149666727,-0.099753857,-0.204935908,-0.207634687,-0.14729017,-0.10153228,-0.191442072,-0.198270917,-0.143906236,-0.099731624,-0.160423815,-0.135558724,-0.094457626,-0.062232256,0,0.153595162,0.24219889,0.308888286,0.357190326,0.1452116,0.248208376,0.315012107,0.326028086,0.108314596,0.279696352,0.322445913,0.311378235,0.098033011,0.272639682,0.309372359,0.300125458,0.106753579,0.233236425,0.272610533,0.277762598
Rat,0,-0.078532696,-0.12137562,-0.148322344,-0.16738677,-0.08475554,-0.108723223,-0.142003536,-0.153619826,-0.059531152,-0.145926893,-0.164970517,-0.152356267,-0.042710185,-0.132377207,-0.142186582,-0.126668334,-0.034186542,-0.106966734,-0.119712889,-0.108587921,0,-0.054694414,-0.119984388,-0.169400185,-0.208881855,-0.230688095,-0.3106457,-0.290130794,-0.240916312,-0.212569356,-0.202763736,-0.137219787,-0.098179638,-0.173496008,-0.146772385,-0.093257785,-0.064034462,-0.126995504,-0.107655048,-0.074546695,-0.053818882,0,0.065499604,0.101650178,0.130167067,0.15525049,0.039849877,0.091197133,0.118517399,0.122958481,0.023176849,0.092338264,0.119183481,0.124276102,0.016187131,0.092084289,0.117808759,0.124742687,0.018201351,0.089849591,0.116326213,0.128872633,0,-0.034709454,-0.076556861,-0.106856585,-0.13729918,-0.198429465,-0.217460513,-0.16612941,-0.115301847,-0.205688477,-0.219945073,-0.161871672,-0.113497198,-0.193320274,-0.212117791,-0.158894897,-0.112475395,-0.164867401,-0.148421824,-0.109306753,-0.077327669,0,0.14541218,0.227214562,0.285426092,0.3304828,0.128713361,0.22057114,0.28852643,0.303767269,0.082993734,0.238883828,0.285221335,0.277056122,0.06214415,0.233779779,0.268152583,0.256035203,0.064643422,0.200994019,0.238584826,0.238621411
Rat,0,-0.047076523,-0.087510169,-0.127744496,-0.164188147,-0.076568902,-0.128499329,-0.163706958,-0.173485577,-0.068605781,-0.166159928,-0.173586428,-0.156545013,-0.065504611,-0.157647967,-0.153673261,-0.133663177,-0.066306949,-0.139698505,-0.140326679,-0.125525981,0,-0.058996677,-0.118796051,-0.151084006,-0.162958831,-0.191495419,-0.250128895,-0.221675992,-0.182506293,-0.167544395,-0.158957541,-0.112550318,-0.098952234,-0.126946032,-0.106266081,-0.069277346,-0.061486483,-0.080360591,-0.067036748,-0.041523814,-0.031870723,0,0.053161234,0.095555395,0.121557266,0.139136642,0.049460024,0.090708643,0.113789827,0.121550649,0.026057005,0.079378396,0.104793757,0.112583011,0.006638497,0.064222842,0.093295008,0.105181247,-0.007722944,0.04927972,0.077629,0.091452152,0,-0.025659919,-0.073423684,-0.10805881,-0.125338197,-0.180788159,-0.189478636,-0.147339284,-0.109420061,-0.18862015,-0.195356429,-0.145510018,-0.101057112,-0.179783702,-0.197598934,-0.15146476,-0.107662559,-0.154407144,-0.139779925,-0.103818893,-0.071733177,0,0.105635919,0.188604486,0.252987224,0.305648883,0.126482945,0.227443595,0.287281067,0.303953898,0.096980567,0.24822157,0.280324579,0.269136256,0.089422857,0.239934046,0.260284646,0.243267115,0.094419158,0.202495282,0.22668338,0.220609441
Rat,0,-0.031808972,-0.072832257,-0.12095201,-0.158283815,-0.076883584,-0.144367427,-0.176338419,-0.177146897,-0.08035779,-0.18444939,-0.178942606,-0.150359586,-0.087899983,-0.187360823,-0.176561609,-0.149691015,-0.096895546,-0.177140057,-0.17456615,-0.155005008,0,-0.083261847,-0.145489931,-0.177263498,-0.194758594,-0.195800662,-0.260169953,-0.228784621,-0.183892727,-0.168575525,-0.157004297,-0.105002224,-0.093729436,-0.123474956,-0.097312748,-0.05401957,-0.050284624,-0.070312142,-0.05294615,-0.021083415,-0.012332201,0,0.060363337,0.11345996,0.132990286,0.102875665,0.082164928,0.103377178,0.117266849,0.12773709,0.040198162,0.061591998,0.079243883,0.092872873,0.000811026,0.038392052,0.059916332,0.070243433,-0.030284837,0.020342097,0.047597811,0.063114598,0,-0.03631562,-0.092707157,-0.144029498,-0.154204786,-0.221692204,-0.275121093,-0.306407511,-0.325857162,-0.225808084,-0.286766171,-0.306603909,-0.321275234,-0.213067174,-0.234784842,-0.176122487,-0.123893261,-0.181889951,-0.160200834,-0.109864712,-0.066732407,0,0.103439272,0.19362544,0.256107767,0.264289397,0.161142177,0.248195338,0.303692882,0.336315546,0.133451502,0.278162737,0.327572133,0.333075245,0.126080961,0.26431598,0.266140825,0.231925404,0.129948428,0.22472821,0.239246618,0.224801123
Rat,0,-0.040677011,-0.082971573,-0.129197627,-0.165701404,-0.095745087,-0.167846948,-0.196837008,-0.197845578,-0.097443014,-0.20325911,-0.206293404,-0.185138822,-0.100467116,-0.200839967,-0.199761406,-0.179166973,-0.102922142,-0.18343237,-0.195705205,-0.19050622,0,-0.079423368,-0.131244451,-0.155657351,-0.168034434,-0.178405762,-0.234793693,-0.200138479,-0.154955328,-0.155484498,-0.131822795,-0.073409319,-0.052170575,-0.114131629,-0.079083085,-0.030097842,-0.014361203,-0.066156566,-0.043251336,-0.01167053,0.003203511,0,0.064051032,0.124242604,0.147024959,0.109249622,0.106936574,0.131514251,0.147099197,0.158341587,0.064217716,0.087556362,0.104171902,0.116631627,0.022691488,0.056972623,0.0717628,0.07632497,-0.01397565,0.028382495,0.048461944,0.058443695,0,-0.029552281,-0.079502046,-0.132671475,-0.141272306,-0.215598047,-0.27788645,-0.317803919,-0.346185923,-0.227450609,-0.293427765,-0.320309341,-0.342536986,-0.221112192,-0.24296838,-0.177195191,-0.119710386,-0.195261359,-0.17265743,-0.117343724,-0.070798397,0,0.11599607,0.213576664,0.277177322,0.27625039,0.206065819,0.302446877,0.363506903,0.404275199,0.176955681,0.332700775,0.396671561,0.418781633,0.163134553,0.305492588,0.308809042,0.276359517,0.156778589,0.248216588,0.266053417,0.259715888
Rat,0,-0.044013113,-0.083340257,-0.124440491,-0.161402494,-0.09894672,-0.165147156,-0.195625335,-0.196752965,-0.100923449,-0.204067886,-0.205916137,-0.182767987,-0.104085535,-0.203763455,-0.200467199,-0.176701695,-0.106596529,-0.190042645,-0.202157825,-0.192280769,0,-0.071700156,-0.120954901,-0.139894545,-0.142234713,-0.165869951,-0.225987434,-0.19478941,-0.150693059,-0.14612931,-0.134967953,-0.078038394,-0.057077706,-0.109141231,-0.08720541,-0.036582172,-0.019478977,-0.063996136,-0.052493691,-0.018949568,-0.000424981,0,0.063643247,0.12398833,0.152750582,0.12155953,0.108766586,0.132567048,0.147359192,0.159028232,0.066456497,0.087263197,0.106061339,0.122451156,0.026503772,0.070801795,0.08632344,0.090574801,-0.005517289,0.04515624,0.065136164,0.07384941,0,-0.023001134,-0.06903857,-0.118097961,-0.135763764,-0.216926098,-0.282089293,-0.322525859,-0.347886682,-0.228077769,-0.301802993,-0.32952261,-0.347886622,-0.221237838,-0.242818773,-0.175678372,-0.116809487,-0.194069564,-0.16981107,-0.115838706,-0.070988953,0,0.118158734,0.21372985,0.278046726,0.283036005,0.213896114,0.302954065,0.365998615,0.406774612,0.186364149,0.33571972,0.400717177,0.421578642,0.172102343,0.315597204,0.318742253,0.28444675,0.164730415,0.262834326,0.284312472,0.275326254
Rat,0,-0.069707215,-0.105770171,-0.137916416,-0.171470433,-0.068982959,-0.093166232,-0.112236351,-0.127504855,-0.052177012,-0.087571442,-0.117469609,-0.140428841,-0.046736419,-0.121589422,-0.162161082,-0.184722871,-0.053564608,-0.121760398,-0.155316591,-0.17658481,0,-0.04439646,-0.090905547,-0.1178087,-0.12824893,-0.197607696,-0.269915462,-0.31562233,-0.351525187,-0.182568252,-0.252384245,-0.2844491,-0.30272764,-0.14758414,-0.161028028,-0.132269442,-0.10754019,-0.097516358,-0.092652202,-0.074943721,-0.062590241,0,0.028998196,0.095041215,0.163036972,0.209534496,0.071545571,0.176670343,0.162770957,0.134377927,0.077595264,0.186974198,0.171636552,0.141482234,0.085869968,0.184838861,0.173235804,0.149588019,0.094275057,0.172688037,0.171058625,0.155339926,0,-0.077675462,-0.114275366,-0.115089536,-0.09664464,-0.10917142,-0.127672762,-0.112293243,-0.099155277,-0.047649503,-0.067925811,-0.06504786,-0.060569346,0.007694304,-0.014587998,-0.020648599,-0.019708991,0.056204319,0.032272398,0.01836139,0.016207635,0,0.104164534,0.202166667,0.300965672,0.382313468,0.166039882,0.305032396,0.342011311,0.363693777,0.187200194,0.330757044,0.362931504,0.371637584,0.204195615,0.339621812,0.353483074,0.345656029,0.213275909,0.319853149,0.339450476,0.341149727
Rat,0,-0.046749592,-0.083141565,-0.116576731,-0.144916862,-0.089968562,-0.157611936,-0.184666932,-0.189325184,-0.088696957,-0.169846207,-0.192629337,-0.192451864,-0.088210821,-0.172474891,-0.19346416,-0.191813588,-0.090340078,-0.155997694,-0.1744802,-0.177525192,0,-0.032633483,-0.054532111,-0.0587762,-0.043267369,-0.106807888,-0.107204795,-0.0612185,-0.029168367,-0.10079664,-0.098945796,-0.048352838,-0.015864432,-0.074707925,-0.085476696,-0.03441155,0.000547528,-0.032397151,-0.023767769,0.005475998,0.02549243,0,0.043051094,0.116807312,0.185208946,0.220537812,0.104119569,0.20111981,0.179526001,0.148699433,0.102857262,0.20481351,0.182082742,0.149938852,0.103678137,0.199370652,0.177730232,0.148519546,0.105226964,0.181896359,0.166369706,0.142322451,0,-0.070840716,-0.093518585,-0.075431645,-0.05304575,-0.109866023,-0.096409112,-0.082197905,-0.077237129,-0.045958996,-0.03518039,-0.029942393,-0.029433966,0.014550209,0.01807493,0.017008424,0.016378582,0.068068743,0.063894987,0.056554854,0.056249738,0,0.097590757,0.203714257,0.302244932,0.365585469,0.194112222,0.358894153,0.364796694,0.341425317,0.199249055,0.380047274,0.37516408,0.342659503,0.21163267,0.38599488,0.374738963,0.340701136,0.219863284,0.349080434,0.344655927,0.321323088
Rat,0,-0.078642786,-0.11448735,-0.148810089,-0.179310918,-0.104546428,-0.164607167,-0.18871066,-0.190572619,-0.101030588,-0.185295492,-0.206348211,-0.201301038,-0.100862801,-0.188959479,-0.205181569,-0.198631525,-0.107232511,-0.180317491,-0.195200205,-0.192357808,0,0.009948611,-0.011102617,-0.019248784,-0.015958369,-0.124001324,-0.143505454,-0.101999342,-0.064407885,-0.122220635,-0.13577801,-0.081355691,-0.03973496,-0.097328484,-0.1035586,-0.050797105,-0.013016582,-0.054146588,-0.035053015,0.004942715,0.034818947,0,0.036586642,0.10307759,0.166634619,0.206996024,0.103853077,0.198970556,0.175708115,0.143774092,0.104769468,0.203496575,0.179580271,0.149241626,0.106998384,0.197239101,0.173373342,0.145551026,0.108528972,0.181289613,0.162171543,0.137801111,0,-0.069858611,-0.099600703,-0.088359892,-0.063818216,-0.118786693,-0.113414019,-0.095690161,-0.088712513,-0.055855632,-0.051686704,-0.043427765,-0.040935397,0.004876971,0.003045738,0.002752125,0.00255698,0.058590174,0.045356154,0.039637089,0.042253733,0,0.140167806,0.234875317,0.322926786,0.389260347,0.208464735,0.364820854,0.364473386,0.335228935,0.216235929,0.397782126,0.387787726,0.35054472,0.231629504,0.40064177,0.382323607,0.344534707,0.243439099,0.370439378,0.359051898,0.33024262
Rat,0,-0.089859426,-0.135353744,-0.176662445,-0.213263184,-0.117565513,-0.186152786,-0.206680775,-0.203739047,-0.106234312,-0.191092044,-0.21081391,-0.202662677,-0.099331796,-0.187949687,-0.204657346,-0.195228785,-0.100992739,-0.175873131,-0.196314216,-0.197006106,0,-0.006017089,-0.026310742,-0.03504169,-0.038738012,-0.136459708,-0.140705585,-0.081465185,-0.036327124,-0.136594713,-0.147439241,-0.082620978,-0.033060968,-0.112309933,-0.121929646,-0.065061033,-0.022837818,-0.067542255,-0.046503782,-0.00384742,0.028938353,0,0.039296806,0.097946048,0.153293192,0.192275643,0.118431807,0.21640116,0.196570158,0.164747119,0.121305138,0.222497582,0.198451221,0.16622597,0.123176396,0.214217186,0.189449906,0.160148025,0.121162325,0.195241153,0.17428726,0.147990346,0,-0.077173769,-0.119100749,-0.123504817,-0.102496922,-0.126425624,-0.124818206,-0.105878174,-0.097430229,-0.063559651,-0.056324005,-0.048653185,-0.047938049,-1.29E-05,0.000480235,0.001121998,0.001451254,0.058348477,0.046964049,0.041633308,0.043608487,0,0.147460522,0.251075244,0.341608618,0.410520327,0.236210536,0.402867333,0.403989243,0.37351793,0.238973474,0.42350722,0.410672325,0.369188517,0.249239867,0.420383602,0.399625725,0.35620589,0.255345548,0.382703602,0.373381775,0.345308217
